Message,SystemTOV,GPSTOV,TimeSinceLastMsg,"LinearAccelerationX(m/s^2)","LinearAccelerationY(m/s^2)","LinearAccelerationZ(m/s^2)","AngularRateX(rad/s)","AngularRateY(rad/s)","AngularRateZ(rad/s)"
0x2311,2119.1473374781,199294.940796886,0.0100000000002183,-9.806768,-0.01492109,-0.06186478,-0.0001029926,-3.207242E-05,-6.68806E-05
0x2311,2119.1473374781,199294.940796886,0,-9.806768,-0.01492109,-0.06186478,-0.0001029926,-3.207242E-05,-6.68806E-05
0x2311,2119.1473374781,199294.940796886,0,-9.806768,-0.01492109,-0.06186478,-0.0001029926,-3.207242E-05,-6.68806E-05
0x2311,2119.1473374781,199294.940796886,0,-9.806768,-0.01492109,-0.06186478,-0.0001029926,-3.207242E-05,-6.68806E-05
0x2311,2119.1473374781,199294.940796886,0,-9.806768,-0.01492109,-0.06186478,-0.0001029926,-3.207242E-05,-6.68806E-05
0x2311,2119.1573374781,199294.950796886,0.00999999999976353,-9.810649,-0.02161954,-0.0579685,-5.161855E-05,-1.096632E-05,0.000145915
0x2311,2119.1673374781,199294.960796886,0.0100000000002183,-9.811476,-0.007167086,-0.05434211,-1.621665E-05,0.0001410255,-0.0002428307
0x2311,2119.1773374781,199294.970796886,0.00999999999976353,-9.8226,0.005733408,-0.04935861,5.769543E-05,-8.023344E-05,-0.0001508044
0x2311,2119.1873374781,199294.980796886,0.0100000000002183,-9.812802,-0.004838035,-0.05795453,-0.0001159962,-9.823125E-05,-3.71947E-05
0x2311,2119.1973374781,199294.990796886,0.00999999999976353,-9.813028,-0.02263114,-0.06172303,1.70432E-05,0.0002565328,2.193265E-05
